arxiv_id,pdf_url,title,authors,num_authors,journal_ref,doi,comment,category,year
2303.09227,https://arxiv.org/pdf/2303.09227.pdf,MROS: A framework for robot self-adaptation,Gustavo Rezende Silva; Darko Bozhinoski; Mario Garzon Oviedo; Mariano Ramírez Montero; Nadia Hammoudeh Garcia; Harshavardhan Deshpande; Andrzej Wasowski; Carlos Hernandez Corbato,8,,,"5 pages, 4 figures, accepted at ICSE 2023 demo track",cs.RO,2023
2303.09220,https://arxiv.org/pdf/2303.09220.pdf,SUAVE: An Exemplar for Self-Adaptive Underwater Vehicles,Gustavo Rezende Silva; Juliane Päßler; Jeroen Zwanepol; Elvin Alberts; S. Lizeth Tapia Tarifa; Ilias Gerostathopoulos; Einar Broch Johnsen; Carlos Hernández Corbato,8,,,"7 pages, 3 figures, accepted at SEAMS artifact track",cs.RO,2023
2303.09192,https://arxiv.org/pdf/2303.09192.pdf,Metric-Free Exploration for Topological Mapping by Task and Motion Imitation in Feature Space,Yuhang He; Irving Fang; Yiming Li; Rushi Bhavesh Shah; Chen Feng,5,,,,cs.RO,2023
2303.09561,https://arxiv.org/pdf/2303.09561.pdf,Maximum Correntropy Criterion Kalman Filter For Indoor Quadrotor Navigation Under Intermittent Measurements,Loizos Hadjiloizou; Evagoras Makridis; Themistoklis Charalambous; Kyriakos M. Deliparaschos,4,,,"6 pages, 3 figures, MED Control Conference. arXiv admin note: text overlap with arXiv:2212.01599",cs.RO,2023
2303.09144,https://arxiv.org/pdf/2303.09144.pdf,On Koopman-based surrogate models for non-holonomic robots,Lea Bold; Hannes Eschmann; Mario Rosenfelder; Henrik Ebel; Karl Worthmann,5,,,"10 pages, 7 figures",cs.RO,2023
2303.09139,https://arxiv.org/pdf/2303.09139.pdf,Real-Time Decentralized Navigation of Nonholonomic Agents Using Shifted Yielding Areas,Liang He; Zherong Pan; Dinesh Manocha,3,,,,cs.RO,2023
2303.09054,https://arxiv.org/pdf/2303.09054.pdf,FindView: Precise Target View Localization Task for Look Around Agents,Haruya Ishikawa; Yoshimitsu Aoki,2,,,"19 pages, 7 figures, preprint, code available in https://github.com/haruishi43/look_around",cs.RO,2023
2303.09037,https://arxiv.org/pdf/2303.09037.pdf,Homography matrix based trajectory planning method for robot uncalibrated visual servoing,Zhongtao Fu; Xiaoyu Lei; Xubing Chen; Mohamed Ibrahim Ahmed; Cong Zhang; Miao Li; Tao Huang,7,,,,cs.RO,2023
2303.09013,https://arxiv.org/pdf/2303.09013.pdf,Self-Inspection Method of Unmanned Aerial Vehicles in Power Plants Using Deep Q-Network Reinforcement Learning,Haoran Guan,1,,,"Submitted to the International Conference on Artificial Intelligence, Robotics, and Control (AIRC 2023)",cs.RO,2023
2303.09003,https://arxiv.org/pdf/2303.09003.pdf,Integrated Design of Cooperative Area Coverage and Target Tracking with Multi-UAV System,Mengge Zhang; Jie Li; Xiangke Wang,3,,,,cs.RO,2023
2303.12805,https://arxiv.org/pdf/2303.12805.pdf,Digital Twins for Trust Building in Autonomous Drones through Dynamic Safety Evaluation,Danish Iqbal; Barbora Buhnova; Emilia Cioroaica,3,,,Proceedings of ENASE 2023,cs.RO,2023
2303.08981,https://arxiv.org/pdf/2303.08981.pdf,Optimal Energy Management of Plug-in Hybrid Vehicles Through Exploration-to-Exploitation Ratio Control in Ensemble Reinforcement Learning,Bin Shuai; Min Hua; Yanfei Li; Shijin Shuai; Hongming Xu; Quan Zhou,6,,,,cs.RO,2023
2303.08975,https://arxiv.org/pdf/2303.08975.pdf,HANDLOOM: Learned Tracing of One-Dimensional Objects for Inspection and Manipulation,Vainavi Viswanath; Kaushik Shivakumar; Jainil Ajmera; Mallika Parulekar; Justin Kerr; Jeffrey Ichnowski; Richard Cheng; Thomas Kollar; Ken Goldberg,9,,,,cs.RO,2023
2303.08965,https://arxiv.org/pdf/2303.08965.pdf,Robust Pivoting Manipulation using Contact Implicit Bilevel Optimization,Yuki Shirai; Devesh K. Jha; Arvind U. Raghunathan,3,,10.1109/TRO.2024.3422053,Accepted for IEEE Transactions on Robotics. arXiv admin note: text overlap with arXiv:2203.11412,cs.RO,2023
2303.08947,https://arxiv.org/pdf/2303.08947.pdf,"Design, Modeling, and Redundancy Resolution of Soft Robot for Effective Harvesting",Milad Azizkhani; Anthony L. Gunderman; Alex S. Qiu; Ai-Ping Hu; Xin Zhang; Yue Chen,6,,,"11 pages, 10 figures",cs.RO,2023
2303.08935,https://arxiv.org/pdf/2303.08935.pdf,Multi-Robot Persistent Monitoring: Minimizing Latency and Number of Robots with Recharging Constraints,Ahmad Bilal Asghar; Shreyas Sundaram; Stephen L. Smith,3,,,"13 pages, 10 fiugres. arXiv admin note: substantial text overlap with arXiv:1903.06105",cs.RO,2023
2303.08933,https://arxiv.org/pdf/2303.08933.pdf,Efficient Planning of Multi-Robot Collective Transport using Graph Reinforcement Learning with Higher Order Topological Abstraction,Steve Paul; Wenyuan Li; Brian Smyth; Yuzhou Chen; Yulia Gel; Souma Chowdhury,6,,,"This paper has been accepted to be presented at the IEEE International Conference on Robotics and Automation, 2023",cs.RO,2023
2303.08923,https://arxiv.org/pdf/2303.08923.pdf,Panoptic Mapping with Fruit Completion and Pose Estimation for Horticultural Robots,Yue Pan; Federico Magistri; Thomas Läbe; Elias Marks; Claus Smitt; Chris McCool; Jens Behley; Cyrill Stachniss,8,,,"8 pages, IROS 2023",cs.RO,2023
2303.08909,https://arxiv.org/pdf/2303.08909.pdf,Latent-Conditioned Policy Gradient for Multi-Objective Deep Reinforcement Learning,Takuya Kanazawa; Chetan Gupta,2,"Iliadis, L., Papaleonidas, A., Angelov, P., Jayne, C. (eds) Artificial Neural Networks and Machine Learning -- ICANN 2023. Lecture Notes in Computer Science, vol 14259, pp 63--76. Springer, Cham",10.1007/978-3-031-44223-0_6,"23 pages, 16 figures. Accepted at ICANN 2023",cs.RO,2023
2303.09558,https://arxiv.org/pdf/2303.09558.pdf,Classification of Primitive Manufacturing Tasks from Filtered Event Data,Laura Duarte; Pedro Neto,2,"Journal of Manufacturing Systems, Volume 68, 2023",10.1016/j.jmsy.2023.03.001,,cs.RO,2023
2303.08850,https://arxiv.org/pdf/2303.08850.pdf,"IMPACT: A Toolchain for Nonlinear Model Predictive Control Specification, Prototyping, and Deployment",Alvaro Florez; Alejandro Astudillo; Wilm Decré; Jan Swevers; Joris Gillis,5,,10.1016/j.ifacol.2023.10.1451,Accepted in the IFAC World Congress 2023,cs.RO,2023
2303.08848,https://arxiv.org/pdf/2303.08848.pdf,PENet: A Joint Panoptic Edge Detection Network,Yang Zhou; Giuseppe Loianno,2,,,"7 pages, 5 figures, submitted to the IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS 2023)",cs.RO,2023
2303.08815,https://arxiv.org/pdf/2303.08815.pdf,Lane Graph as Path: Continuity-preserving Path-wise Modeling for Online Lane Graph Construction,Bencheng Liao; Shaoyu Chen; Bo Jiang; Tianheng Cheng; Qian Zhang; Wenyu Liu; Chang Huang; Xinggang Wang,8,,,Accepted to ECCV 2024,cs.RO,2023
2303.08811,https://arxiv.org/pdf/2303.08811.pdf,"Relax, it doesn't matter how you get there: A new self-supervised approach for multi-timescale behavior analysis",Mehdi Azabou; Michael Mendelson; Nauman Ahad; Maks Sorokin; Shantanu Thakoor; Carolina Urzay; Eva L. Dyer,7,,,arXiv admin note: text overlap with arXiv:2206.07041,cs.RO,2023
2303.08789,https://arxiv.org/pdf/2303.08789.pdf,PLEX: Making the Most of the Available Data for Robotic Manipulation Pretraining,Garrett Thomas; Ching-An Cheng; Ricky Loynd; Felipe Vieira Frujeri; Vibhav Vineet; Mihai Jalobeanu; Andrey Kolobov,7,,,,cs.RO,2023
2303.08778,https://arxiv.org/pdf/2303.08778.pdf,Fully neuromorphic vision and control for autonomous drone flight,Federico Paredes-Vallés; Jesse Hagenaars; Julien Dupeyroux; Stein Stroobants; Yingfu Xu; Guido de Croon,6,,,,cs.RO,2023
2303.08745,https://arxiv.org/pdf/2303.08745.pdf,Real-Time Measurement-Driven Reinforcement Learning Control Approach for Uncertain Nonlinear Systems,Mohammed Abouheaf; Derek Boase; Wail Gueaieb; Davide Spinello; Salah Al-Sharhan,5,"Engineering Applications of Artificial Intelligence (Elsevier), vol. 122, June 2023",10.1016/j.engappai.2023.106029,15 pages,cs.RO,2023
2303.08672,https://arxiv.org/pdf/2303.08672.pdf,Soft Fluidic Closed-Loop Controller for Untethered Underwater Gliders,Kalina Bonofiglio; Lauryn Whiteside; Maya Angeles; Matthew Haahr; Brandon Simpson; Josh Palmer; Yijia Wu; Markus P. Nemitz,8,,,"6 pages, 5 figures",cs.RO,2023
2303.08550,https://arxiv.org/pdf/2303.08550.pdf,UMS-VINS: United Monocular-Stereo Features for Visual-Inertial Tightly Coupled Odometry,Chaoyang Jiang; Xiaoni Zheng; Zhe Jin; Chengpu Yu,4,,,,cs.RO,2023
2303.15324,https://arxiv.org/pdf/2303.15324.pdf,Can Large Language Models design a Robot?,Francesco Stella; Cosimo Della Santina; Josie Hughes,3,,,Under review,cs.RO,2023
2303.08476,https://arxiv.org/pdf/2303.08476.pdf,Bayesian Learning for the Robust Verification of Autonomous Robots,Xingyu Zhao; Simos Gerasimou; Radu Calinescu; Calum Imrie; Valentin Robu; David Flynn,6,,,Accepted by Communications Engineering,cs.RO,2023
2303.08473,https://arxiv.org/pdf/2303.08473.pdf,Unsupervised Traffic Scene Generation with Synthetic 3D Scene Graphs,Artem Savkin; Rachid Ellouze; Nassir Navab; Federico Tombari,4,,10.1109/IROS51168.2021.9636318,,cs.RO,2023
2303.08470,https://arxiv.org/pdf/2303.08470.pdf,Who's in Charge? Roles and Responsibilities of Decision-Making Components in Conversational Robots,Pierre Lison; Casey Kennington,2,,,"Presented at the HRI 2023 workshop ""Human-Robot Conversational Interaction""",cs.RO,2023
2303.08458,https://arxiv.org/pdf/2303.08458.pdf,Online and Predictive Warning System for Forced Lane Changes using Risk Maps,Tim Puphal; Benedict Flade; Malte Probst; Volker Willert; Jürgen Adamy; Julian Eggert,6,Transactions on Intelligent Vehicles (TIV 2022),10.1109/TIV.2021.3091188,,cs.RO,2023
2303.08454,https://arxiv.org/pdf/2303.08454.pdf,Range-Aided LiDAR-Inertial Multi-Vehicle Mapping in Degenerate Environment,Zhe Jin; Chaoyang Jiang,2,,,,cs.RO,2023
2303.08420,https://arxiv.org/pdf/2303.08420.pdf,Descriptor Distillation for Efficient Multi-Robot SLAM,Xiyue Guo; Junjie Hu; Hujun Bao; Guofeng Zhang,4,,,,cs.RO,2023
2303.08409,https://arxiv.org/pdf/2303.08409.pdf,Lana: A Language-Capable Navigator for Instruction Following and Generation,Xiaohan Wang; Wenguan Wang; Jiayi Shao; Yi Yang,4,,,Accepted to CVPR 2023,cs.RO,2023
2303.08387,https://arxiv.org/pdf/2303.08387.pdf,Learning to Place Unseen Objects Stably using a Large-scale Simulation,Sangjun Noh; Raeyoung Kang; Taewon Kim; Seunghyeok Back; Seongho Bak; Kyoobin Lee,6,,,8 pages (main),cs.RO,2023
2303.08359,https://arxiv.org/pdf/2303.08359.pdf,Haptics-Enabled Forceps with Multi-Modal Force Sensing: Towards Task-Autonomous Surgery,Tangyou Liu; Tinghua Zhang; Jay Katupitiya; Jiaole Wang; Liao Wu,5,IEEE/ASME Transactions on Mechatronics. 2023:1-12,10.1109/TMECH.2023.3329564,"12 pages, 9 figures, accepted by T-MECH",cs.RO,2023
2303.13354,https://arxiv.org/pdf/2303.13354.pdf,Trajectory-Prediction with Vision: A Survey,Apoorv Singh,1,,,,cs.RO,2023
2303.08284,https://arxiv.org/pdf/2303.08284.pdf,"Robot Navigation in Risky, Crowded Environments: Understanding Human Preferences",Aamodh Suresh; Angelique Taylor; Laurel D. Riek; Sonia Martinez,4,,,Under review,cs.RO,2023
2303.08268,https://arxiv.org/pdf/2303.08268.pdf,Chat with the Environment: Interactive Multimodal Perception Using Large Language Models,Xufeng Zhao; Mengdi Li; Cornelius Weber; Muhammad Burhan Hafez; Stefan Wermter,5,,,"IROS2023, Detroit. See the project website at https://matcha-agent.github.io",cs.RO,2023
2303.08254,https://arxiv.org/pdf/2303.08254.pdf,MeROS: SysML-based Metamodel for ROS-based Systems,Tomasz Winiarski,1,"IEEE Access, vol. 11, pp. 82802-82815, 2023",10.1109/ACCESS.2023.3301727,,cs.RO,2023
2303.08243,https://arxiv.org/pdf/2303.08243.pdf,Safer Gap: A Gap-based Local Planner for Safe Navigation with Nonholonomic Mobile Robots,Shiyu Feng; Ahmad Abuaish; Patricio A. Vela,3,,,Submitted to IROS 2023,cs.RO,2023
2303.08235,https://arxiv.org/pdf/2303.08235.pdf,Adaptive Planning and Control with Time-Varying Tire Models for Autonomous Racing Using Extreme Learning Machine,Dvij Kalaria; Qin Lin; John M. Dolan,3,,,,cs.RO,2023
2303.08232,https://arxiv.org/pdf/2303.08232.pdf,Generating Humanoid Multi-Contact through Feasibility Visualization,Stephen McCrory; Sylvain Bertrand; Achintya Mohan; Duncan Calvert; Jerry Pratt; Robert Griffin,6,,,,cs.RO,2023
2303.08209,https://arxiv.org/pdf/2303.08209.pdf,Learning to Adapt the Parameters of Behavior Trees and Motion Generators (BTMGs) to Task Variations,Faseeh Ahmad; Matthias Mayr; Volker Krueger,3,,,,cs.RO,2023
2303.08204,https://arxiv.org/pdf/2303.08204.pdf,SAILOR: Perceptual Anchoring For Robotic Cognitive Architectures,Miguel Á. González-Santamarta; Francisco J. Rodríguez-Lera; Vicente Matellán Olivera; Virginia Riego Del Castillo; Lidia Sánchez-González,5,"Scientific Reports 15, 113 (2025)",10.1038/s41598-024-84071-2,"16 pages, 5 figures, 7 tables, 3 algorithms, Submitted to Scientific Reports",cs.RO,2023
2303.08181,https://arxiv.org/pdf/2303.08181.pdf,GaPT: Gaussian Process Toolkit for Online Regression with Application to Learning Quadrotor Dynamics,Francesco Crocetti; Jeffrey Mao; Alessandro Saviolo; Gabriele Costante; Giuseppe Loianno,5,2023 IEEE International Conference on Robotics and Automation (ICRA),10.1109/ICRA48891.2023.10160726,Accepted for ICRA 2023,cs.RO,2023
2303.08135,https://arxiv.org/pdf/2303.08135.pdf,Manipulate by Seeing: Creating Manipulation Controllers from Pre-Trained Representations,Jianren Wang; Sudeep Dasari; Mohan Kumar Srirama; Shubham Tulsiani; Abhinav Gupta,5,,,"Oral Presentation at the International Conference on Computer Vision (ICCV), 2023",cs.RO,2023
2303.08109,https://arxiv.org/pdf/2303.08109.pdf,Vision-based route following by an embodied insect-inspired sparse neural network,Lu Yihe; Rana Alkhoury Maroun; Barbara Webb,3,,,"8 pages, 4 figures; work-in-progress submission, accepted as a poster at ICLR 2023 Workshop on Sparsity in Neural Networks; non-archival",cs.RO,2023
2303.12726,https://arxiv.org/pdf/2303.12726.pdf,Learning to Transfer In-Hand Manipulations Using a Greedy Shape Curriculum,Yunbo Zhang; Alexander Clegg; Sehoon Ha; Greg Turk; Yuting Ye,5,,,Published as a conference paper at EuroGraphics 2023,cs.RO,2023
2303.08007,https://arxiv.org/pdf/2303.08007.pdf,Continuous Risk Measures for Driving Support,Julian Eggert; Tim Puphal,2,International Journal of Automotive Engineering (IJAE 2018),10.20485/jsaeijae.9.3_130,,cs.RO,2023
2303.07997,https://arxiv.org/pdf/2303.07997.pdf,FingerSLAM: Closed-loop Unknown Object Localization and Reconstruction from Visuo-tactile Feedback,Jialiang Zhao; Maria Bauza; Edward H. Adelson,3,,,Submitted and accepted to 2023 IEEE International Conference on Robotics and Automation (ICRA 2023),cs.RO,2023
2303.07972,https://arxiv.org/pdf/2303.07972.pdf,GoNet: An Approach-Constrained Generative Grasp Sampling Network,Zehang Weng; Haofei Lu; Jens Lundell; Danica Kragic,4,,,IEEE-RAS International Conference on Humanoid Robots (Humanoids 2023),cs.RO,2023
2303.07936,https://arxiv.org/pdf/2303.07936.pdf,Comfortable Priority Handling with Predictive Velocity Optimization for Intersection Crossings,Tim Puphal; Malte Probst; Misa Komuro; Yiyang Li; Julian Eggert,5,Intelligent Transportation Systems Conference (ITSC 2019),10.1109/ITSC.2019.8917240,,cs.RO,2023
2303.07928,https://arxiv.org/pdf/2303.07928.pdf,Review of the Exponential and Cayley Map on SE(3) as relevant for Lie Group Integration of the Generalized Poisson Equation and Flexible Multibody Systems,Andreas Mueller,1,"Proc. Royal Soc. A, Vol. 477, 2021",10.1098/rspa.2021.0303,,cs.RO,2023
2303.07897,https://arxiv.org/pdf/2303.07897.pdf,Multiparticle Kalman filter for object localization in symmetric environments,Roman Korkin; Ivan Oseledets; Aleksandr Katrutsa,3,,,,cs.RO,2023
2303.07891,https://arxiv.org/pdf/2303.07891.pdf,PRISMA: A Novel Approach for Deriving Probabilistic Surrogate Safety Measures for Risk Evaluation,Erwin de Gelder; Kingsley Adjenughwure; Jeroen Manders; Ron Snijders; Jan-Pieter Paardekooper; Olaf Op den Camp; Arturo Tejada; Bart De Schutter,8,,10.1016/j.aap.2023.107273,"Accepted for publication in Accident Analysis & Prevention. 28 pages, 5 figures, 1 table",cs.RO,2023
2303.07889,https://arxiv.org/pdf/2303.07889.pdf,Understanding the Uncertainty Loop of Human-Robot Interaction,Jan Leusmann; Chao Wang; Michael Gienger; Albrecht Schmidt; Sven Mayer,5,,,,cs.RO,2023
2303.07886,https://arxiv.org/pdf/2303.07886.pdf,Proactive Risk Navigation System for Real-World Urban Intersections,Tim Puphal; Benedict Flade; Daan de Geus; Julian Eggert,4,International Conference on Intelligent Transportation Systems (ITSC 2020),10.1109/ITSC45102.2020.9294452,,cs.RO,2023
2303.07836,https://arxiv.org/pdf/2303.07836.pdf,Robust Fusion for Bayesian Semantic Mapping,David Morilla-Cabello; Lorenzo Mur-Labadia; Ruben Martinez-Cantin; Eduardo Montijano,4,,,"7 pages, 7 figures, accepted for presentation at IEEE IROS 2023",cs.RO,2023
2303.07828,https://arxiv.org/pdf/2303.07828.pdf,Prioritized Planning for Target-Oriented Manipulation via Hierarchical Stacking Relationship Prediction,Zewen Wu; Jian Tang; Xingyu Chen; Chengzhong Ma; Xuguang Lan; Nanning Zheng,6,,,"8 pages, 8 figures. Accepted by 2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS 2023)",cs.RO,2023
2303.07814,https://arxiv.org/pdf/2303.07814.pdf,MS-TCRNet: Multi-Stage Temporal Convolutional Recurrent Networks for Action Segmentation Using Sensor-Augmented Kinematics,Adam Goldbraikh; Omer Shubi; Or Rubin; Carla M Pugh; Shlomi Laufer,5,,,"41 pages, 7 figures. Submitted to Pattern Recognition",cs.RO,2023
2303.07807,https://arxiv.org/pdf/2303.07807.pdf,Robot Grasping and Manipulation: A Prospective,Claudio Zito,1,,,,cs.RO,2023
2303.07751,https://arxiv.org/pdf/2303.07751.pdf,Globally Guided Trajectory Planning in Dynamic Environments,O. de Groot; L. Ferranti; D. Gavrila; J. Alonso-Mora,4,,,"7 pages, 6 figures, accepted to IEEE International Conference on Robotics and Automation (ICRA) 2023",cs.RO,2023
2303.07668,https://arxiv.org/pdf/2303.07668.pdf,PIEKF-VIWO: Visual-Inertial-Wheel Odometry using Partial Invariant Extended Kalman Filter,Tong Hua; Tao Li; Ling Pei,3,,,,cs.RO,2023
2303.07655,https://arxiv.org/pdf/2303.07655.pdf,Simultaneous Action Recognition and Human Whole-Body Motion and Dynamics Prediction from Wearable Sensors,Kourosh Darvish; Serena Ivaldi; Daniele Pucci,3,,10.1109/Humanoids53995.2022.10000122,,cs.RO,2023
2303.07622,https://arxiv.org/pdf/2303.07622.pdf,RE-MOVE: An Adaptive Policy Design for Robotic Navigation Tasks in Dynamic Environments via Language-Based Feedback,Souradip Chakraborty; Kasun Weerakoon; Prithvi Poddar; Mohamed Elnoor; Priya Narayanan; Carl Busart; Pratap Tokekar; Amrit Singh Bedi; Dinesh Manocha,9,,,,cs.RO,2023
2303.07617,https://arxiv.org/pdf/2303.07617.pdf,ABatRe-Sim: A Comprehensive Framework for Automated Battery Recycling Simulation,Huanqing Wang; Kaixiang Zhang; Keyi Zhu; Ziyou Song; Zhaojian Li,5,,,,cs.RO,2023
2303.07595,https://arxiv.org/pdf/2303.07595.pdf,Enable Natural Tactile Interaction for Robot Dog based on Large-format Distributed Flexible Pressure Sensors,Lishuang Zhan; Yancheng Cao; Qitai Chen; Haole Guo; Jiasi Gao; Yiyue Luo; Shihui Guo; Guyue Zhou; Jiangtao Gong,9,ICRA 2023,,"7 pages, 5 figures",cs.RO,2023
2303.07555,https://arxiv.org/pdf/2303.07555.pdf,Deep Masked Graph Matching for Correspondence Identification in Collaborative Perception,Peng Gao; Qingzhao Zhu; Hongsheng Lu; Chuang Gan; Hao Zhang,5,,,,cs.RO,2023
2303.07535,https://arxiv.org/pdf/2303.07535.pdf,Path Planning using Reinforcement Learning: A Policy Iteration Approach,Saumil Shivdikar; Jagannath Nirmal,2,,,,cs.RO,2023
2303.07522,https://arxiv.org/pdf/2303.07522.pdf,Audio Visual Language Maps for Robot Navigation,Chenguang Huang; Oier Mees; Andy Zeng; Wolfram Burgard,4,,,Project page: https://avlmaps.github.io/,cs.RO,2023
2303.07434,https://arxiv.org/pdf/2303.07434.pdf,Discovering Multiple Algorithm Configurations,Leonid Keselman; Martial Hebert,2,,,"8 pages, accepted to ICRA 2023",cs.RO,2023
2303.07430,https://arxiv.org/pdf/2303.07430.pdf,"A Modular Platform For Collaborative, Distributed Sensor Fusion",R. Spencer Hallyburton; Nate Zelter; David Hunt; Kristen Angell; Miroslav Pajic,5,,,,cs.RO,2023
2303.07427,https://arxiv.org/pdf/2303.07427.pdf,Forming and Controlling Hitches in Midair Using Aerial Robots,Diego S. D'Antonio; Subhrajit Bhattacharya; David Saldaña,3,,10.1109/ICRA48891.2023.10160741,Paper accepted to be published in ICRA 2023,cs.RO,2023
2303.07344,https://arxiv.org/pdf/2303.07344.pdf,Visual Contact Pressure Estimation for Grippers in the Wild,Jeremy A. Collins; Cody Houff; Patrick Grady; Charles C. Kemp,4,,,Accepted for presentation at the 2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS 2023),cs.RO,2023
2303.07326,https://arxiv.org/pdf/2303.07326.pdf,A Smoothing Algorithm for Minimum Sensing Path Plans in Gaussian Belief Space,Ali Reza Pedram; Takashi Tanaka,2,,,,cs.RO,2023
2303.07312,https://arxiv.org/pdf/2303.07312.pdf,Enhancing LiDAR performance: Robust De-skewing Exclusively Relying on Range Measurements,Omar Salem; Emanuele Giacomini; Leonardo Brizi; Luca Di Giammarino; Giorgio Grisetti,5,,,"6 pages , 5 figures",cs.RO,2023
2303.07308,https://arxiv.org/pdf/2303.07308.pdf,NeuSE: Neural SE(3)-Equivariant Embedding for Consistent Spatial Understanding with Objects,Jiahui Fu; Yilun Du; Kurran Singh; Joshua B. Tenenbaum; John J. Leonard,5,,,15 Pages and 12 figures. Accepted to RSS 2023. Project webpage: https://neuse-slam.github.io/neuse/,cs.RO,2023
2303.07265,https://arxiv.org/pdf/2303.07265.pdf,Multimodal Reinforcement Learning for Robots Collaborating with Humans,Afagh Mehri Shervedani; Siyu Li; Natawut Monaikul; Bahareh Abbasi; Barbara Di Eugenio; Milos Zefran,6,,,,cs.RO,2023
2303.07257,https://arxiv.org/pdf/2303.07257.pdf,The Audio-Visual BatVision Dataset for Research on Sight and Sound,Amandine Brunetto; Sascha Hornauer; Stella X. Yu; Fabien Moutarde,4,2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),10.1109/IROS55552.2023.10341715,Project page https://amandinebtto.github.io/Batvision-Dataset/ This version contains camera ready paper,cs.RO,2023
2303.07243,https://arxiv.org/pdf/2303.07243.pdf,Sim-to-Real Deep Reinforcement Learning based Obstacle Avoidance for UAVs under Measurement Uncertainty,Bhaskar Joshi; Dhruv Kapur; Harikumar Kandath,3,,,,cs.RO,2023
2303.07236,https://arxiv.org/pdf/2303.07236.pdf,Semantics-aware Exploration and Inspection Path Planning,Mihir Dharmadhikari; Kostas Alexis,2,,,"8 pages, 7 figures, Accepted for the 2023 IEEE International Conference on Robotics and Automation (ICRA)",cs.RO,2023
2303.07227,https://arxiv.org/pdf/2303.07227.pdf,Intersection Warning System for Occlusion Risks using Relational Local Dynamic Maps,Florian Damerow; Yuda Li; Tim Puphal; Benedict Flade; Julian Eggert,5,,10.1109/MITS.2018.2867525,,cs.RO,2023
2303.07186,https://arxiv.org/pdf/2303.07186.pdf,Audio-based Roughness Sensing and Tactile Feedback for Haptic Perception in Telepresence,Bastian Pätzold; Andre Rochow; Michael Schreiber; Raphael Memmesheimer; Christian Lenz; Max Schwarz; Sven Behnke,7,,,"IEEE International Conference on Systems, Man, and Cybernetics (SMC), Honolulu, Hawaii, USA, October 2023",cs.RO,2023
2303.07106,https://arxiv.org/pdf/2303.07106.pdf,"Design, Control, and Motion Strategy of TRADY: Tilted-Rotor-Equipped Aerial Robot With Autonomous In-Flight Assembly and Disassembly Ability",Junichiro Sugihara; Takuzumi Nishio; Keisuke Nagato; Masayuki Nakao; Moju Zhao,5,Adv. Intell. Syst. 2023,10.1002/aisy.202300191,,cs.RO,2023
2303.07105,https://arxiv.org/pdf/2303.07105.pdf,Measuring Multi-Source Redundancy in Factor Graphs,Jesse Milzman; Andre Harrison; Carlos Nieto-Granda; John Rogers,4,,,"8 pages + 1 refs, 2 figures, FUSION 2023 submission",cs.RO,2023
2303.07047,https://arxiv.org/pdf/2303.07047.pdf,Optimization of Velocity Ramps with Survival Analysis for Intersection Merge-Ins,Tim Puphal; Malte Probst; Yiyang Li; Yosuke Sakamoto; Julian Eggert,5,,10.1109/IVS.2018.8500667,Intelligent Vehicles Symposium,cs.RO,2023
2303.07042,https://arxiv.org/pdf/2303.07042.pdf,Harmonic Field-based Provable Exploration of 3D Indoor Environments,Raksi Kopo; Charalampos P. Bechlioulis; Kostas J. Kyriakopoulos,3,,,,cs.RO,2023
2303.07039,https://arxiv.org/pdf/2303.07039.pdf,Time-Optimal Path Tracking for Cooperative Manipulators: A Convex Optimization Approach,Hamed Haghshenas; Anders Hansson; Mikael Norrlöf,3,,,,cs.RO,2023
2303.07026,https://arxiv.org/pdf/2303.07026.pdf,Visual-Policy Learning through Multi-Camera View to Single-Camera View Knowledge Distillation for Robot Manipulation Tasks,Cihan Acar; Kuluhan Binici; Alp Tekirdağ; Yan Wu,4,,10.1109/LRA.2023.3336245,IEEE Robotics and Automation Letters,cs.RO,2023
2303.06935,https://arxiv.org/pdf/2303.06935.pdf,Importance Filtering with Risk Models for Complex Driving Situations,Tim Puphal; Raphael Wenzel; Benedict Flade; Malte Probst; Julian Eggert,5,International Conference on Robotics and Automation Engineering (ICRAE 2022),10.1109/ICRAE56463.2022.10056196,,cs.RO,2023
2303.06881,https://arxiv.org/pdf/2303.06881.pdf,A Coarse-to-Fine Place Recognition Approach using Attention-guided Descriptors and Overlap Estimation,Chencan Fu; Lin Li; Jianbiao Mei; Yukai Ma; Linpeng Peng; Xiangrui Zhao; Yong Liu,7,,,Accepted to ICRA 2024,cs.RO,2023
2303.06872,https://arxiv.org/pdf/2303.06872.pdf,FusionLoc: Camera-2D LiDAR Fusion Using Multi-Head Self-Attention for End-to-End Serving Robot Relocalization,Jieun Lee; Hakjun Lee; Jiyong Oh,3,,10.1109/ACCESS.2023.3297202,"13 pages, 9 figures",cs.RO,2023
2303.06776,https://arxiv.org/pdf/2303.06776.pdf,Robot Health Indicator: A Visual Cue to Improve Level of Autonomy Switching Systems,Aniketh Ramesh; Madeleine Englund; Andreas Theodorou; Rustam Stolkin; Manolis Chiou,5,,,Accepted for Variable Autonomy for human-robot Teaming (VAT) workshop at ACM/IEEE HRI 2023,cs.RO,2023
