arxiv_id,pdf_url,title,authors,num_authors,journal_ref,doi,comment,category,year
2309.04630,https://arxiv.org/pdf/2309.04630.pdf,Enhancing Missing Data Imputation of Non-stationary Signals with Harmonic Decomposition,Joaquin Ruiz; Hau-tieng Wu; Marcelo A. Colominas,3,,,,eess.SP,2023
2309.04552,https://arxiv.org/pdf/2309.04552.pdf,Motion Compensated Unsupervised Deep Learning for 5D MRI,Joseph Kettelkamp; Ludovica Romanin; Davide Piccini; Sarv Priya; Mathews Jacob,5,,,MICCAI 2023 conference paper,eess.SP,2023
2309.04408,https://arxiv.org/pdf/2309.04408.pdf,Wi-BFI: Extracting the IEEE 802.11 Beamforming Feedback Information from Commercial Wi-Fi Devices,Khandaker Foysal Haque; Francesca Meneghello; Francesco Restuccia,3,"WiNTECH 2023: Proceedings of the 17th ACM Workshop on Wireless Network Testbeds, Experimental evaluation & Characterization",10.1145/3615453.3616514,"To be presented at ACM WiNTECH, Madrid, Spain, October 6, 2023",eess.SP,2023
2309.04362,https://arxiv.org/pdf/2309.04362.pdf,Sparse Codesigned Communication and Radar Systems,Hyeon Seok Rou; Giuseppe Thadeu Freitas de Abreu; Saravanan Nagesh; Andreas Bathelt; David González G.; Osvaldo Gonsa; Hans-Ludwig Bloecher,7,,,,eess.SP,2023
2309.04361,https://arxiv.org/pdf/2309.04361.pdf,Learning from Power Signals: An Automated Approach to Electrical Disturbance Identification Within a Power Transmission System,Jonathan D. Boyd; Joshua H. Tyler; Anthony M. Murphy; Donald R. Reising,4,,,18 pages,eess.SP,2023
2309.04341,https://arxiv.org/pdf/2309.04341.pdf,Design of a Single-User RIS-Aided MISO System Based on Statistical Channel Knowledge,Sadaf Syed; Dominik Semmler; Donia Ben Amor; Michael Joham; Wolfgang Utschick,5,,,6 pages,eess.SP,2023
2309.04335,https://arxiv.org/pdf/2309.04335.pdf,On the performance of an integrated communication and localization system: an analytical framework,Yuan Gao; Haonan Hu; Jiliang Zhang; Yanliang Jin; Shugong Xu; Xiaoli Chu,6,,,"5 pages, 3 figures",eess.SP,2023
2309.04297,https://arxiv.org/pdf/2309.04297.pdf,Trade-Offs in Decentralized Multi-Antenna Architectures: Sparse Combining Modules for WAX Decomposition,Juan Vidal Alegría; Fredrik Rusek,2,"IEEE Trans. Sig. Proc., 71, 2023, 2879-2894",10.1109/TSP.2023.3302939,"16 pages, 6 figures, accepted for publication at IEEE Transactions on Signal Processing",eess.SP,2023
2309.04287,https://arxiv.org/pdf/2309.04287.pdf,Sequential Semantic Generative Communication for Progressive Text-to-Image Generation,Hyelin Nam; Jihong Park; Jinho Choi; Seong-Lyun Kim,4,,,"4 pages, 2 figures, to be published in IEEE International Conference on Sensing, Communication, and Networking, Workshop on Semantic Communication for 6G (SC6G-SECON23)",eess.SP,2023
2309.04508,https://arxiv.org/pdf/2309.04508.pdf,Spatial-Temporal Graph Attention Fuser for Calibration in IoT Air Pollution Monitoring Systems,Keivan Faghih Niresi; Mengjie Zhao; Hugo Bissig; Henri Baumann; Olga Fink,5,,,,eess.SP,2023
2309.04277,https://arxiv.org/pdf/2309.04277.pdf,Modulation and Estimation with a Helper,Anatoly Khina; Neri Merhav,2,,,This work has been submitted to the IEEE for possible publication,eess.SP,2023
2309.04270,https://arxiv.org/pdf/2309.04270.pdf,A Reliable and Resilient Framework for Multi-UAV Mutual Localization,Zexin Fang; Bin Han; Hans D. Schotten,3,,,"Accepted by the 2023 IEEE 98th Vehicular Technology Conference (VTC2023-Fall), Hong Kong, 10-13 October 2023",eess.SP,2023
2309.07149,https://arxiv.org/pdf/2309.07149.pdf,Decoding visual brain representations from electroencephalography through Knowledge Distillation and latent diffusion models,Matteo Ferrante; Tommaso Boccato; Stefano Bargione; Nicola Toschi,4,,,,eess.SP,2023
2309.04204,https://arxiv.org/pdf/2309.04204.pdf,Task Offloading Optimization in Mobile Edge Computing under Uncertain Processing Cycles and Intermittent Communications,Tao Deng; Zhanwei Yu; Di Yuan,3,,,,eess.SP,2023
2309.04194,https://arxiv.org/pdf/2309.04194.pdf,Spatial Modulation with Energy Detection: Diversity Analysis and Experimental Evaluation,Elio Faddoul; Ghassan M. Kraidy; Constantinos Psomas; Symeon Chatzinotas; Ioannis Krikidis,5,,,This work has been submitted to an IEEE journal for possible publication,eess.SP,2023
2309.04178,https://arxiv.org/pdf/2309.04178.pdf,Double RIS-Assisted MIMO Systems Over Spatially Correlated Rician Fading Channels and Finite Scatterers,Ha An Le; Trinh Van Chien; Van Duc Nguyen; Wan Choi,4,,10.1109/TCOMM.2023.3280209,"15 pages, 9 figures, accepted by IEEE Transactions on Communications",eess.SP,2023
2309.04161,https://arxiv.org/pdf/2309.04161.pdf,Performance Analysis of OTSM under Hardware Impairments and Imperfect CSI,Abed Doosti-Aref; Christos Masouros; Xu Zhu; Ertugrul Basar; Sinem Coleri; Huseyin Arslan,6,"IEEE Transactions on Vehicular Technology, Early Access, 2024",10.1109/TVT.2024.3386817,,eess.SP,2023
2309.04149,https://arxiv.org/pdf/2309.04149.pdf,Sparse-DFT and WHT Precoding with Iterative Detection for Highly Frequency-Selective Channels,Roberto Bomfin; Marwa Chafii,2,,,,eess.SP,2023
2309.04094,https://arxiv.org/pdf/2309.04094.pdf,Gabor frames and higher dimensional boundaries in signal analysis on manifolds,Vasiliki Liontou; Matilde Marcolli,2,,,"LaTeX, 26 pages, 1 png figure",eess.SP,2023
2309.04088,https://arxiv.org/pdf/2309.04088.pdf,Data-driven classification of low-power communication signals by an unauthenticated user using a software-defined radio,Tarun Rao Keshabhoina; Marcos M. Vasconcelos,2,,,"Accepted for presentation at Asilomar Conference on Signals, Systems, and Computers, 2023",eess.SP,2023
2309.04014,https://arxiv.org/pdf/2309.04014.pdf,Channel Estimation for Quantized Systems based on Conditionally Gaussian Latent Models,Benedikt Fesl; Nurettin Turan; Benedikt Böck; Wolfgang Utschick,4,,,,eess.SP,2023
2309.03982,https://arxiv.org/pdf/2309.03982.pdf,HDR Imaging With One-Bit Quantization,Arian Eamaz; Farhang Yeganegi; Mojtaba Soltanalian,3,,,arXiv admin note: text overlap with arXiv:2308.00695,eess.SP,2023
2309.03898,https://arxiv.org/pdf/2309.03898.pdf,"Multivariate, Multi-step, and Spatiotemporal Traffic Prediction for NextG Network Slicing under SLA Constraints",Evren Tuna; Alkan Soysal,2,,,,eess.SP,2023
2309.03872,https://arxiv.org/pdf/2309.03872.pdf,Private Membership Aggregation,Mohamed Nomeir; Sajani Vithana; Sennur Ulukus,3,,,,eess.SP,2023
2309.03844,https://arxiv.org/pdf/2309.03844.pdf,Experimental Study of Adversarial Attacks on ML-based xApps in O-RAN,Naveen Naik Sapavath; Brian Kim; Kaushik Chowdhury; Vijay K Shah,4,,,Accepted for Globecom 2023,eess.SP,2023
2309.03806,https://arxiv.org/pdf/2309.03806.pdf,Novel Power-Imbalanced Dense Codebooks for Reliable Multiplexing in Nakagami Channels,Yiming Gui; Zilong Liu; Lisu Yu; Chunlei Li; Pingzhi Fan,5,,,,eess.SP,2023
2309.03771,https://arxiv.org/pdf/2309.03771.pdf,Space-Time Shift Keying Aided OTFS Modulation for Orthogonal Multiple Access,Zeping Sui; Hongming Zhang; Sumei Sun; Lie-Liang Yang; Lajos Hanzo,5,,,Accepted by IEEE Transactions on Communications,eess.SP,2023
2309.07147,https://arxiv.org/pdf/2309.07147.pdf,DGSD: Dynamical Graph Self-Distillation for EEG-Based Auditory Spatial Attention Detection,Cunhang Fan; Hongyu Zhang; Wei Huang; Jun Xue; Jianhua Tao; Jiangyan Yi; Zhao Lv; Xiaopei Wu,8,,,,eess.SP,2023
2309.03590,https://arxiv.org/pdf/2309.03590.pdf,Spatial encoding of BOLD fMRI time series for categorizing static images across visual datasets: A pilot study on human vision,Vamshi K. Kancharala; Debanjali Bhattacharya; Neelam Sinha,3,,,"This paper is accepted for publication in IEEE Region 10 Technical conference, TENCON 2023, to be held in Chiang Mai, Thailand from 31 October - 3 November, 2023",eess.SP,2023
2309.03537,https://arxiv.org/pdf/2309.03537.pdf,Data-Adaptive Graph Framelets with Generalized Vanishing Moments for Graph Machine Learning,Ruigang Zheng; Xiaosheng Zhuang,2,,,,eess.SP,2023
2309.03471,https://arxiv.org/pdf/2309.03471.pdf,Resource Management for IRS-assisted WP-MEC Networks with Practical Phase Shift Model,Nana Li; Wanming Hao; Fuhui Zhou; Zheng Chu; Shouyi Yang; Pei Xiao,6,,,"15 pages, 14 figures",eess.SP,2023
2309.03436,https://arxiv.org/pdf/2309.03436.pdf,RIS-Assisted Wireless Communications: Long-Term versus Short-Term Phase Shift Designs,Trinh Van Chien; Lam Thanh Tu; Waqas Khalid; Heejung Yu; Symeon Chatzinotas; Marco Di Renzo,6,,,"14 pages, 7 figures. Submitted for possible publication",eess.SP,2023
2309.03379,https://arxiv.org/pdf/2309.03379.pdf,Demonstration of an Integrated Planar Guided-wave Terahertz Synthesized Filter,Ali Dehghanian; Mohsen Haghighat; Thomas Darcie; Levi Smith,4,,,"6 pages, 5 figures",eess.SP,2023
2309.03357,https://arxiv.org/pdf/2309.03357.pdf,Cache-assisted Mobile Edge Computing over Space-Air-Ground Integrated Networks for Extended Reality Applications,Seonghoon Yoo; Seongah Jeong; Jeongbin Kim; Joonhyuk Kang,4,,,,eess.SP,2023
2309.07145,https://arxiv.org/pdf/2309.07145.pdf,ETP: Learning Transferable ECG Representations via ECG-Text Pre-training,Che Liu; Zhongwei Wan; Sibo Cheng; Mi Zhang; Rossella Arcucci,5,,,under review,eess.SP,2023
2309.03317,https://arxiv.org/pdf/2309.03317.pdf,Sub-Array Selection in Full-Duplex Massive MIMO for Enhanced Self-Interference Suppression,Mobeen Mahmood; Asil Koc; Duc Tuong Nguyen; Robert Morawski; Tho Le-Ngoc,5,,,This paper has been accepted for publication in IEEE Globecom 2023,eess.SP,2023
2309.03291,https://arxiv.org/pdf/2309.03291.pdf,CLEANing Cygnus A deep and fast with R2D2,Arwa Dabbech; Amir Aghabiglou; Chung San Chu; Yves Wiaux,4,,,accepted for publication in ApJL,eess.SP,2023
2309.03195,https://arxiv.org/pdf/2309.03195.pdf,Terahertz-Band Direction Finding With Beam-Split and Mutual Coupling Calibration,Ahmet M. Elbir; Kumar Vijay Mishra; Symeon Chatzinotas,3,,,"accepted paper in IEEE Antennas and Wireless Propagation Letters, Special Issue on Mutual Coupling",eess.SP,2023
2309.03147,https://arxiv.org/pdf/2309.03147.pdf,Real-Time Non-Invasive Imaging and Detection of Spreading Depolarizations through EEG: An Ultra-Light Explainable Deep Learning Approach,Yinzhe Wu; Sharon Jewell; Xiaodan Xing; Yang Nan; Anthony J. Strong; Guang Yang; Martyn G. Boutelle,7,,10.1109/JBHI.2024.3370502,,eess.SP,2023
2309.03135,https://arxiv.org/pdf/2309.03135.pdf,Millimeter Wave Thin-Film Bulk Acoustic Resonator in Sputtered Scandium Aluminum Nitride,Sinwoo Cho; Omar Barrera; Pietro Simeoni; Emily N. Marshall; Jack Kramer; Keisuke Motoki; Tzu-Hsuan Hsu; Vakhtang Chulukhadze; Matteo Rinaldi; W. Alan Doolittle; Ruochen Lu,11,,10.1109/JMEMS.2023.3321284,"3 pages, 7 figures, submitted to JMEMS",eess.SP,2023
2309.03114,https://arxiv.org/pdf/2309.03114.pdf,NUV-DoA: NUV Prior-based Bayesian Sparse Reconstruction with Spatial Filtering for Super-Resolution DoA Estimation,Mengyuan Zhao; Guy Revach; Tirza Routtenberg; Nir Shlezinger,4,,,"This paper has 5 pages including reference, 11 figures. This paper has been accepted to ICASSP 2024 - 2024 International Conference on Acoustics, Speech, and Signal Processing (ICASSP)",eess.SP,2023
2309.03076,https://arxiv.org/pdf/2309.03076.pdf,Purposeful Co-Design of OFDM Signals for Ranging and Communications,Andrew Graff; Todd E. Humphreys,2,,10.1186/s13634-024-01110-w,,eess.SP,2023
2309.03059,https://arxiv.org/pdf/2309.03059.pdf,Reconfigurable Intelligent Surface Aided Space Shift Keying With Imperfect CSI,Xusheng Zhu; Wen Chen; Qingqing Wu; Zhendong Li; Jun Li; Shunqing Zhang; Ming Ding,7,,,arXiv admin note: text overlap with arXiv:2307.01994,eess.SP,2023
2309.03058,https://arxiv.org/pdf/2309.03058.pdf,Bayesian KalmanNet: Quantifying Uncertainty in Deep Learning Augmented Kalman Filter,Yehonatan Dahan; Guy Revach; Jindrich Dunik; Nir Shlezinger,4,,,Submitted for publication in the IEEE,eess.SP,2023
2309.03038,https://arxiv.org/pdf/2309.03038.pdf,Cellular Wireless Networks in the Upper Mid-Band,Seongjoon Kang; Marco Mezzavilla; Sundeep Rangan; Arjuna Madanayake; Satheesh Bojja Venkatakrishnan; Gregory Hellbourg; Monisha Ghosh; Hamed Rahmani; Aditya Dhananjay,9,,10.1109/OJCOMS.2024.3373368,18 pages,eess.SP,2023
2309.02961,https://arxiv.org/pdf/2309.02961.pdf,"LuViRA Dataset Validation and Discussion: Comparing Vision, Radio, and Audio Sensors for Indoor Localization",Ilayda Yaman; Guoda Tian; Erik Tegler; Jens Gulin; Nikhil Challa; Fredrik Tufvesson; Ove Edfors; Kalle Astrom; Steffen Malkowsky; Liang Liu,10,IEEE Journal of Indoor and Seamless Positioning and Navigation (2024) 1-11,10.1109/JISPIN.2024.3429110,"10 pages, 11 figures",eess.SP,2023
2309.02947,https://arxiv.org/pdf/2309.02947.pdf,MUSIC Algorithm for IRS-Assisted AOA Estimation,Qipeng Wang; Liang Liu; Shuowen Zhang,3,,,to appear in IEEE VTC 2023-Fall,eess.SP,2023
2309.02901,https://arxiv.org/pdf/2309.02901.pdf,Bi-Linear Homogeneity Enforced Calibration for Pipelined ADCs,Matthias Wagner; Oliver Lang; Esmaeil Kavousi Ghafi; Arianit Preniqi; Andreas Schwarz; Mario Huemer,6,,,"18 pages, 13 figures",eess.SP,2023
2309.02888,https://arxiv.org/pdf/2309.02888.pdf,Multi-Device Task-Oriented Communication via Maximal Coding Rate Reduction,Chang Cai; Xiaojun Yuan; Ying-Jun Angela Zhang,3,,,under minor revision in IEEE Transactions on Wireless Communications,eess.SP,2023
2309.02886,https://arxiv.org/pdf/2309.02886.pdf,Symmetric-Reciprocal-Match Method for Vector Network Analyzer Calibration,Ziad Hatab; Michael Ernst Gadringer; Wolfgang Bösch,3,,10.1109/TIM.2024.3350124,GitHub: https://github.com/ZiadHatab/srm-calibration,eess.SP,2023
2309.02859,https://arxiv.org/pdf/2309.02859.pdf,Reconfigurable Intelligent Surfaces for 6G Non-Terrestrial Networks: Assisting Connectivity from the Sky,Wali Ullah Khan; Asad Mahmood; Chandan Kumar Sheemar; Eva Lagunas; Symeon Chatzinotas; Björn Ottersten,6,,,"6,5",eess.SP,2023
2309.02789,https://arxiv.org/pdf/2309.02789.pdf,Variational Bayesian Approximations Kalman Filter Based on Threshold Judgment,Zuxuan Zhang; Gang Wang; Jiacheng He; Shan Zhong,4,,,"5 pages, conference",eess.SP,2023
2309.02687,https://arxiv.org/pdf/2309.02687.pdf,Stacked Intelligent Metasurfaces for Multiuser Downlink Beamforming in the Wave Domain,Jiancheng An; Marco Di Renzo; Mérouane Debbah; H. Vincent Poor; Chau Yuen,5,,10.1109/TWC.2025.3547779,"14 pages, 13 figures, published in IEEE TWC",eess.SP,2023
2309.02673,https://arxiv.org/pdf/2309.02673.pdf,White paper on Selected Environmental Parameters affecting Autonomous Vehicle (AV) Sensors,James Lee Wei Shung; Andrea Piazzoni; Roshan Vijay; Lincoln Ang Hon Kin; Niels de Boer,5,,,"25 pages, 20 figures. This white paper was developed with support from the Urban Mobility Grand Challenge Fund by the Land Transport Authority of Singapore (No. UMGC-L010). For associated dataset, see https://researchdata.ntu.edu.sg/dataset.xhtml?persistentId=doi:10.21979/N9/NT8HIM. arXiv admin note: substantial text overlap with arXiv:2309.01346",eess.SP,2023
2309.02653,https://arxiv.org/pdf/2309.02653.pdf,Passive Eavesdropping Can Significantly Slow Down RIS-Assisted Secret Key Generation,Ningya Xu; Guoshun Nan; Xiaofeng Tao,3,,,Accepted by Globecom 2023,eess.SP,2023
2309.02648,https://arxiv.org/pdf/2309.02648.pdf,Joint Beamforming and Power Allocation for RIS Aided Full-Duplex Integrated Sensing and Uplink Communication System,Yuan Guo; Yang Liu; Qingqing Wu; Xiaoyang Li; Qingjiang Shi,5,,,,eess.SP,2023
2309.02645,https://arxiv.org/pdf/2309.02645.pdf,"Mean Field Game-based Waveform Precoding Design for Mobile Crowd Integrated Sensing, Communication, and Computation Systems",Dezhi Wang; Chongwen Huang; Jiguang He; Xiaoming Chen; Wei Wang; Zhaoyang Zhang; Zhu Han; Mérouane Debbah,8,IEEE Transactions on Wireless Communications. 2023,,"14 pages,10 figures",eess.SP,2023
2309.02606,https://arxiv.org/pdf/2309.02606.pdf,Distributed Variational Inference for Online Supervised Learning,Parth Paritosh; Nikolay Atanasov; Sonia Martinez,3,,,,eess.SP,2023
2309.02539,https://arxiv.org/pdf/2309.02539.pdf,A Generalized Bandsplit Neural Network for Cinematic Audio Source Separation,Karn N. Watcharasupat; Chih-Wei Wu; Yiwei Ding; Iroro Orife; Aaron J. Hipple; Phillip A. Williams; Scott Kramer; Alexander Lerch; William Wolcott,9,"IEEE Open Journal of Signal Processing, vol. 5, pp. 73-81, 2024",10.1109/OJSP.2023.3339428,Accepted to the IEEE Open Journal of Signal Processing (ICASSP 2024 Track),eess.SP,2023
2309.02418,https://arxiv.org/pdf/2309.02418.pdf,Personalized Adaptation with Pre-trained Speech Encoders for Continuous Emotion Recognition,Minh Tran; Yufeng Yin; Mohammad Soleymani,3,,,Accepted by INTERSPEECH 2023,eess.SP,2023
2309.02387,https://arxiv.org/pdf/2309.02387.pdf,Semantic Communications Based on Adaptive Generative Models and Information Bottleneck,S. Barbarossa; D. Comminiello; E. Grassucci; F. Pezone; S. Sardellitti; P. Di Lorenzo,6,,,"To appear on IEEE Communications Magazine, special issue on Semantic Communications: Transmission beyond Shannon, 2023",eess.SP,2023
2309.02375,https://arxiv.org/pdf/2309.02375.pdf,Sensing With Random Signals,Shihang Lu; Fan Liu; Fuwang Dong; Yifeng Xiong; Jie Xu; Ya-Feng Liu,6,,,"5 pages, 4 figures, accepted by ICASSP 2024",eess.SP,2023
2309.02478,https://arxiv.org/pdf/2309.02478.pdf,Enhancing Semantic Communication with Deep Generative Models -- An ICASSP Special Session Overview,Eleonora Grassucci; Yuki Mitsufuji; Ping Zhang; Danilo Comminiello,4,,,Submitted to IEEE ICASSP,eess.SP,2023
2309.02264,https://arxiv.org/pdf/2309.02264.pdf,Fairness Optimization of RSMA for Uplink Communication based on Intelligent Reflecting Surface,Shanshan Zhang; Wen Chen,2,,,This paper has been accepted by Globecom 2023,eess.SP,2023
2309.02259,https://arxiv.org/pdf/2309.02259.pdf,Design of a New CIM-DCSK-Based Ambient Backscatter Communication System,Ruipeng Yang; Yi Fang; Pingping Chen; Huan Ma,4,,,,eess.SP,2023
2309.07143,https://arxiv.org/pdf/2309.07143.pdf,PyPVRoof: a Python package for extracting the characteristics of rooftop PV installations using remote sensing data,Yann Tremenbert; Gabriel Kasmi; Laurent Dubus; Yves-Marie Saint-Drenan; Philippe Blanc,5,,,"22 pages, 9 figures, 5 tables",eess.SP,2023
2309.02171,https://arxiv.org/pdf/2309.02171.pdf,A Wideband MIMO Channel Model for Aerial Intelligent Reflecting Surface-Assisted Wireless Communications,Shaoyi Liu; Nan Ma; Yaning Chen; Ke Peng; Dongsheng Xue,5,,,"6 pages, 7 figures",eess.SP,2023
2309.02168,https://arxiv.org/pdf/2309.02168.pdf,The Impact of SAR-ADC Mismatch on Quantized Massive MU-MIMO Systems,Jérémy Guichemerre; Christoph Studer,2,,,"Presented at the Asilomar Conference on Signals, Systems, and Computers 2023",eess.SP,2023
2309.02124,https://arxiv.org/pdf/2309.02124.pdf,Exploiting Spatial-temporal Data for Sleep Stage Classification via Hypergraph Learning,Yuze Liu; Ziming Zhao; Tiehua Zhang; Kang Wang; Xin Chen; Xiaowei Huang; Jun Yin; Zhishu Shen,8,,,,eess.SP,2023
2309.02121,https://arxiv.org/pdf/2309.02121.pdf,Wiometrics: Comparative Performance of Artificial Neural Networks for Wireless Navigation,Russ Whiton; Junshi Chen; Fredrik Tufvesson,3,,,,eess.SP,2023
2309.02067,https://arxiv.org/pdf/2309.02067.pdf,"Histograms of Points, Orientations, and Dynamics of Orientations Features for Hindi Online Handwritten Character Recognition",Anand Sharma; A. G. Ramakrishnan,2,,,"21 pages, 12 jpg figures",eess.SP,2023
2309.02003,https://arxiv.org/pdf/2309.02003.pdf,Bayesian Phase Search for Probabilistic Amplitude Shaping,Mohammad Taha Askari; Lutz Lampe,2,,,"4 pages, 2 figures. Submitted to the 49th European Conference on Optical Communications",eess.SP,2023
2309.01861,https://arxiv.org/pdf/2309.01861.pdf,FlexRDZ: Autonomous Mobility Management for Radio Dynamic Zones,Aashish Gottipati; Jacobus Van der Merwe,2,,,Add IEEE copyright,eess.SP,2023
2309.01774,https://arxiv.org/pdf/2309.01774.pdf,Variational Tracking and Redetection for Closely-spaced Objects in Heavy Clutter: Supplementary Materials,Runze Gan; Qing Li; Simon Godsill,3,,,"Supplementary Materials, including Appendices C-F, begin on page 25, with pages 1-24 constituting the main article. Key updates from the first arXiv version include: added comparisons of the sum-product-algorithm-based tracker, included Appendix C for association update derivation, and made minor adjustments throughout the article to enhance presentation",eess.SP,2023
2309.01738,https://arxiv.org/pdf/2309.01738.pdf,Pupillary activity in areas of interest from visual stimuli for neonatal pain assessment,Roberto Magalhaes; Rafael Orsi; Marina Barros; Ruth Guinsburg; Carlos E Thomaz,5,,,,eess.SP,2023
2309.01719,https://arxiv.org/pdf/2309.01719.pdf,Output-only Modal Identification of beams with different boundary condition,M. R. Davoodi; S. A. Mostafavian; S. R. Nabavian; GH. R. Jahangiri,4,,,Conference paper. arXiv admin note: substantial text overlap with arXiv:2010.07490,eess.SP,2023
2309.01690,https://arxiv.org/pdf/2309.01690.pdf,Direction-of-arrival estimation with conventional co-prime arrays using deep learning-based probablistic Bayesian neural networks,Wael Elshennawy,1,,,7-pages,eess.SP,2023
2309.07141,https://arxiv.org/pdf/2309.07141.pdf,Design of Recognition and Evaluation System for Table Tennis Players' Motor Skills Based on Artificial Intelligence,Zhuo-yong Shi; Ye-tao Jia; Ke-xin Zhang; Ding-han Wang; Long-meng Ji; Yong Wu,6,,,"34pages, 16figures",eess.SP,2023
2309.01647,https://arxiv.org/pdf/2309.01647.pdf,Towards Robust Velocity and Position Estimation of Opponents for Autonomous Racing Using Low-Power Radar,Andrea Ronco; Nicolas Baumann; Marco Giordano; Michele Magno,4,,0.1109/IWASI58316.2023.10164312,,eess.SP,2023
2309.01632,https://arxiv.org/pdf/2309.01632.pdf,Representing Edge Flows on Graphs via Sparse Cell Complexes,Josef Hoppe; Michael T. Schaub,2,,,"9 pages, 6 figures (plus appendix). For evaluation code, see https://github.com/josefhoppe/edge-flow-cell-complexes",eess.SP,2023
2309.01615,https://arxiv.org/pdf/2309.01615.pdf,A balanced Memristor-CMOS ternary logic family and its application,Xiao-Yuan Wang; Jia-Wei Zhou; Chuan-Tao Dong; Xin-Hui Chen; Sanjoy Kumar Nandi; Robert G. Elliman; Sung-Mo Kang; Herbert Ho-Ching Iu,8,,,"15 pages, 30 figures",eess.SP,2023
2309.01481,https://arxiv.org/pdf/2309.01481.pdf,Half-Duplex APs with Dynamic TDD vs. Full-Duplex APs in Cell-Free Systems,Anubhab Chowdhury; Chandra R. Murthy,2,,,"18 pages, 13 Figures, accepted in IEEE Transactions on Communications, Jan. 2024",eess.SP,2023
2309.01426,https://arxiv.org/pdf/2309.01426.pdf,A Unified Framework for Guiding Generative AI with Wireless Perception in Resource Constrained Mobile Edge Networks,Jiacheng Wang; Hongyang Du; Dusit Niyato; Jiawen Kang; Zehui Xiong; Deepu Rajan; Shiwen Mao; Xuemin; Shen,9,,,,eess.SP,2023
2309.01405,https://arxiv.org/pdf/2309.01405.pdf,Detection of Pedestrian Turning Motions to Enhance Indoor Map Matching Performance,Seunghyeon Park; Taewon Kang; Seungjae Lee; Joon Hyo Rhee,4,,10.1109/ICTC58733.2023.10392324,Submitted to ICTC 2023,eess.SP,2023
2309.01397,https://arxiv.org/pdf/2309.01397.pdf,Unlabelled Sensing with Priors: Algorithm and Bounds,Garweet Sresth; Ajit Rajwade; Satish Mulleti,3,,,"14 pages, 6 figures",eess.SP,2023
2401.03357,https://arxiv.org/pdf/2401.03357.pdf,Measured and Modeled Outdoor Indoor Coverage at 28 GHz into High Thermal Efficiency Buildings,Dmitry Chizhik; Jinfeng Du; Reinaldo Valenzuela; Andrea Bedin; Martti Moisio; Rodolfo Feick,6,,,"2 pages, 3 figures. Presented at IEEE International Symposium on Antennas and Propagation and USNC-URSI Radio Science Meeting",eess.SP,2023
2309.01346,https://arxiv.org/pdf/2309.01346.pdf,White paper on LiDAR performance against selected Automotive Paints,James Lee Wei Shung; Paul Hibbard; Roshan Vijay; Lincoln Ang Hon Kin; Niels de Boer,5,,,"23 pages, 29 figures. This white paper was developed with support from the Urban Mobility Grand Challenge Fund by the Land Transport Authority of Singapore (No. UMGC-L010). For associated dataset, see https://researchdata.ntu.edu.sg/dataset.xhtml?persistentId=doi:10.21979/N9/CGDKMZ",eess.SP,2023
2309.01345,https://arxiv.org/pdf/2309.01345.pdf,Fault Point Detection for Recovery Planning of Resilient Grid,Hideya Yoshiuchi; Haruna Takaaki; Swapnil Bembde,3,,,,eess.SP,2023
2309.01319,https://arxiv.org/pdf/2309.01319.pdf,An ML-assisted OTFS vs. OFDM adaptable modem,I. Zakir Ahmed; Hamid R. Sadjadpour,2,,,Accepted for publication in IEEE Future Networks World Forum 2023,eess.SP,2023
2309.01297,https://arxiv.org/pdf/2309.01297.pdf,Communication-Efficient Design of Learning System for Energy Demand Forecasting of Electrical Vehicles,Jiacong Xu; Riley Kilfoyle; Zixiang Xiong; Ligang Lu,4,,,"7 pages, 6 figures",eess.SP,2023
2309.01262,https://arxiv.org/pdf/2309.01262.pdf,Multimodal Contrastive Learning with Hard Negative Sampling for Human Activity Recognition,Hyeongju Choi; Apoorva Beedu; Irfan Essa,3,,,,eess.SP,2023
2309.01074,https://arxiv.org/pdf/2309.01074.pdf,Towards Efficient Modeling and Inference in Multi-Dimensional Gaussian Process State-Space Models,Zhidi Lin; Juan Maroñas; Ying Li; Feng Yin; Sergios Theodoridis,5,,,,eess.SP,2023
2309.01040,https://arxiv.org/pdf/2309.01040.pdf,Efficient Covariance Matrix Reconstruction with Iterative Spatial Spectrum Sampling,S. Mohammadzadeh; V. H. Nascimento; R. C. de Lamare; O. Kukrer,4,,,"14 pages, 8 figures",eess.SP,2023
2309.01018,https://arxiv.org/pdf/2309.01018.pdf,Waste Factor: A New Metric for Evaluating Power Efficiency in any Cascade,Mingjun Ying; Dipankar Shakya; Hitesh Poddar; Theodore S. Rappaport,4,,,"6 pages, 3 figures, 2023 IEEE Global Communications Conference",eess.SP,2023
2309.01006,https://arxiv.org/pdf/2309.01006.pdf,A Sub-Terahertz Sliding Correlator Channel Sounder with Absolute Timing using Precision Time Protocol over Wi-Fi,Dipankar Shakya; Hitesh Poddar; Theodore S. Rappaport,3,,,"6 pages, 7 figures, 3 tables, IEEE Global Communications Conference (GLOBECOM) 2023",eess.SP,2023
2309.00978,https://arxiv.org/pdf/2309.00978.pdf,Robust Joint Active-Passive Beamforming Design for IRS-Assisted ISAC Systems,Mahmoud AlaaEldin; Emad Alsusa; Karim G. Seddik; Christos Masouros; Iman Valiulahi,5,,,,eess.SP,2023
