arxiv_id,pdf_url,title,authors,num_authors,journal_ref,doi,comment,category,year
2304.07106,https://arxiv.org/pdf/2304.07106.pdf,Extremum Seeking Nonlinear Regulator with Concurrent Uncertainties in Exosystems and Control Directions,Shimin Wang; Martin Guay; Denis Dochain,3,,,"11 pages, 7 figures",eess.SY,2023
2304.09100,https://arxiv.org/pdf/2304.09100.pdf,Real Time Bearing Fault Diagnosis Based on Convolutional Neural Network and STM32 Microcontroller,Wenhao Liao,1,,,"6 pages, 9 figures",eess.SY,2023
2304.07075,https://arxiv.org/pdf/2304.07075.pdf,Nonlinear feedback stabilisation and stochastic disturbance suppression of actively Q-switched lasers,Lukas Tarra; Andreas Deutschmann-Olek; Andreas Kugi,3,,,"6 pages, 5 figures, accepted for IFAC World Congress 2023",eess.SY,2023
2304.06923,https://arxiv.org/pdf/2304.06923.pdf,An NMPC-ECBF Framework for Dynamic Motion Planning and Execution in vision-based Human-Robot Collaboration,Dianhao Zhang; Mien Van; Pantelis Sopasakis; Seán McLoone,4,,,,eess.SY,2023
2304.06909,https://arxiv.org/pdf/2304.06909.pdf,Energy-Efficient UAV Communications in the Presence of Wind: 3D Modeling and Trajectory Design,Xinhong Dai; Bin Duo; Xiaojun Yuan; Marco Di Renzo,4,,,"31 pages, 13 figures",eess.SY,2023
2304.06890,https://arxiv.org/pdf/2304.06890.pdf,A Low-cost Through-metal Communication System for Sensors in Metallic Pipes,Hongzhi Guo; Marlin Prince; Javionn Ramsey; Jarvis Turner; Marcus Allen; Chevel Samuels; Jordan Atta Nuako,7,"IEEE Sensors Journal, 2023",10.1109/JSEN.2023.3253663,,eess.SY,2023
2304.06876,https://arxiv.org/pdf/2304.06876.pdf,Sampling-based Reactive Synthesis for Nondeterministic Hybrid Systems,Qi Heng Ho; Zachary N. Sunberg; Morteza Lahijanian,3,"IEEE Robotics and Automation Letters, vol. 9, no. 2, pp. 931-938, 2024",10.1109/LRA.2023.3340029,Published in IEEE Robotics and Automation Letters (RA-L),eess.SY,2023
2304.06827,https://arxiv.org/pdf/2304.06827.pdf,Reachability Analysis Using Hybrid Zonotopes and Functional Decomposition,Jacob A. Siefert; Trevor J. Bird; Andrew F. Thompson; Jonah J. Glunt; Justin P. Koeln; Neera Jain; Herschel C. Pangborn,7,,,,eess.SY,2023
2304.06783,https://arxiv.org/pdf/2304.06783.pdf,A Distributionally Robust Approach to Regret Optimal Control using the Wasserstein Distance,Feras Al Taha; Shuhao Yan; Eilyan Bitar,3,,,"8 pages, 3 figures, to appear in the proceedings of the 2023 IEEE Conference on Decision and Control (CDC)",eess.SY,2023
2304.06769,https://arxiv.org/pdf/2304.06769.pdf,A Multi-Battery Model for the Aggregate Flexibility of Heterogeneous Electric Vehicles,Feras Al Taha; Tyrone Vincent; Eilyan Bitar,3,,,"8 pages, 2 figures, to appear in the Proceedings of the 2023 American Control Conference (ACC). arXiv admin note: text overlap with arXiv:2207.07067",eess.SY,2023
2304.06674,https://arxiv.org/pdf/2304.06674.pdf,Inertia-Aware Microgrid Investment Planning Using Tractable Decomposition Algorithms,Agnes Marjorie Nakiganda; Shahab Dehghan; Petros Aristidou,3,,,,eess.SY,2023
2304.06667,https://arxiv.org/pdf/2304.06667.pdf,D-SVM over Networked Systems with Non-Ideal Linking Conditions,Mohammadreza Doostmohammadian; Alireza Aghasi; Houman Zarrabi,3,,,,eess.SY,2023
2304.06631,https://arxiv.org/pdf/2304.06631.pdf,Modeling Cell Size Distribution with Heterogeneous Flux Balance Analysis,Michiel Busschaert; Florence H. Vermeire; Steffen Waldherr,3,,,"6 pages, 1 figure, Accepted for publication in IEEE Control Systems Letters",eess.SY,2023
2304.06582,https://arxiv.org/pdf/2304.06582.pdf,Cryptanalysis of Random Affine Transformations for Encrypted Control,Nils Schlüter; Philipp Binfet; Moritz Schulze Darup,3,,,"8 pages, 2 figures, to be published in the proceedings of the 22nd World Congress of the International Federation of Automatic Control (2023)",eess.SY,2023
2304.06558,https://arxiv.org/pdf/2304.06558.pdf,"Multi-kernel Correntropy Regression: Robustness, Optimality, and Application on Magnetometer Calibration",Shilei Li; Yunjiang Lou; Dawei Shi; Lijing Li; Ling Shi,5,,,,eess.SY,2023
2304.06555,https://arxiv.org/pdf/2304.06555.pdf,Network-Reconfiguration-Aware Power Oscillation Damping Controller for Newly Commissioned Converter-Interfaced Power Plants,Njegos Jankovic; Javier Roldan-Perez; Milan Prodanovic; Jon Are Suul; Salvatore D'Arco; Luis Rouco-Rodriguez,6,,,,eess.SY,2023
2304.06548,https://arxiv.org/pdf/2304.06548.pdf,Multi-kernel Correntropy-based Orientation Estimation of IMUs: Gradient Descent Methods,Shilei Li; Lijing Li; Dawei Shi; Yunjiang Lou; Ling Shi,5,,10.1109/TIM.2023.3334336,16 pages,eess.SY,2023
2304.06530,https://arxiv.org/pdf/2304.06530.pdf,Robust Stability of Gaussian Process Based Moving Horizon Estimation,Tobias M. Wolff; Victor G. Lopez; Matthias A. Müller,3,,,8 pages,eess.SY,2023
2304.06499,https://arxiv.org/pdf/2304.06499.pdf,Altitude-Loss Optimal Glides in Engine Failure Emergencies -- Accounting for Ground Obstacles and Wind,Daniel Segal; Aharon Bar-Gill; Nahum Shimkin,3,,,,eess.SY,2023
2304.06451,https://arxiv.org/pdf/2304.06451.pdf,A robust design of time-varying internal model principle-based control for ultra-precision tracking in a direct-drive servo stage,Yue Cao; Zhen Zhang,2,,,,eess.SY,2023
2304.06415,https://arxiv.org/pdf/2304.06415.pdf,Centralised Multimode Power Oscillation Damping Controller for Photovoltaic Plants with Communication Delay Compensation,Njegos Jankovic; Javier Roldan-Perez; Milan Prodanovic; Luis Rouco,4,,,,eess.SY,2023
2304.06349,https://arxiv.org/pdf/2304.06349.pdf,Neural State-Space Models: Empirical Evaluation of Uncertainty Quantification,Marco Forgione; Dario Piga,2,,,,eess.SY,2023
2304.06267,https://arxiv.org/pdf/2304.06267.pdf,Piggyback on Idle Ride-Sourcing Drivers for Integrated On-Demand and Flexible Intracity Parcel Delivery Services,Yang Liu; Sen Li,2,,,,eess.SY,2023
2304.06224,https://arxiv.org/pdf/2304.06224.pdf,Minimal-time Deadbeat Consensus and Individual Disagreement Degree Prediction for High-order Linear Multi-agent Systems,Fu-Long Hu; Hai-Tao Zhang; Bowen Xu; Zhe Hu; Wei Ren,5,,,"12 pages, 3 figures",eess.SY,2023
2304.06216,https://arxiv.org/pdf/2304.06216.pdf,Sub-Optimal Moving Horizon Estimation in Feedback Control of Linear Constrained Systems,Yujia Yang; Chris Manzie; Ye Pu,3,,,6 page journal paper with 2 figures,eess.SY,2023
2304.06193,https://arxiv.org/pdf/2304.06193.pdf,Learning Over Contracting and Lipschitz Closed-Loops for Partially-Observed Nonlinear Systems (Extended Version),Nicholas H. Barbara; Ruigang Wang; Ian R. Manchester,3,,,,eess.SY,2023
2304.06160,https://arxiv.org/pdf/2304.06160.pdf,Learning Robust and Correct Controllers from Signal Temporal Logic Specifications Using BarrierNet,Wenliang Liu; Wei Xiao; Calin Belta,3,,,Submitted to CDC 2023,eess.SY,2023
2304.06152,https://arxiv.org/pdf/2304.06152.pdf,Distributed Gesture Controlled Systems for Human-Machine Interface,Hans Johnson; Jafar Saniie,2,,10.1109/eIT53891.2022.9813764,"5 Pages, Accepted for Publication in 2022 IEEE International Conference on Electro Information Technology (eIT)",eess.SY,2023
2304.06004,https://arxiv.org/pdf/2304.06004.pdf,Astrocytic gliotransmission as a pathway for stable stimulation of post-synaptic spiking: Implications for working memory,Valentin Würzbauer; Kerstin Lenk; Matin Jafarian,3,,,IFAC World Congress (2023),eess.SY,2023
2304.05955,https://arxiv.org/pdf/2304.05955.pdf,Unified Numerical Stability and Accuracy Analysis of the Partitioned-Solution Approach,Georgios Tzounas; Gabriela Hug,2,,,,eess.SY,2023
2304.05770,https://arxiv.org/pdf/2304.05770.pdf,Abstracting Linear Stochastic Systems via Knowledge Filtering,Maico Hendrikus Wilhelmus Engelaar; Licio Romao; Yulong Gao; Mircea Lazar; Alessandro Abate; Sofie Haesaert,6,,,"7 pages, 3 figures, accepted for CDC 2023",eess.SY,2023
2304.05768,https://arxiv.org/pdf/2304.05768.pdf,Real-time Nonlinear Model Predictive Control using One-step Optimizations and Reachable Sets,Jan Olucak; Walter Fichter; Torbjørn Cunis,3,,,Submitted to 62nd IEEE Conference on Decision and Control 2023,eess.SY,2023
2304.05723,https://arxiv.org/pdf/2304.05723.pdf,Distributed Coverage Control of Constrained Constant-Speed Unicycle Multi-Agent Systems,Qingchen Liu; Zengjie Zhang; Nhan Khanh Le; Jiahu Qin; Fangzhou Liu; Sandra Hirche,6,,,,eess.SY,2023
2304.05720,https://arxiv.org/pdf/2304.05720.pdf,Towards a more comprehensive open-source model for interdisciplinary smart integrated energy systems,Béla Wiegel; Tom Steffen; Davood Babazadeh; Christian Becker,4,,,Submitted to MSCPES 2023,eess.SY,2023
2304.05710,https://arxiv.org/pdf/2304.05710.pdf,Optimal Detector Placement in Networked Control Systems under Cyber-attacks with Applications to Power Networks,Anh Tung Nguyen; Sribalaji C. Anand; André M. H. Teixeira; Alexander Medvedev,4,,10.1016/j.ifacol.2023.10.1896,"7 pages, 4 figures, accepted to IFAC 2023",eess.SY,2023
2304.05693,https://arxiv.org/pdf/2304.05693.pdf,A Persistent-Excitation-Free Method for System Disturbance Estimation Using Concurrent Learning,Zengjie Zhang; Fangzhou Liu; Tong Liu; Jianbin Qiu; Martin Buss,5,,,,eess.SY,2023
2304.05685,https://arxiv.org/pdf/2304.05685.pdf,Multisensor fusion-based digital twin in additive manufacturing for in-situ quality monitoring and defect correction,Lequn Chen; Xiling Yao; Kui Liu; Chaolin Tan; Seung Ki Moon,5,,,"11 pages, 9 figures. Accepted at 24th International Conference on Engineering Design (ICED23)",eess.SY,2023
2304.05617,https://arxiv.org/pdf/2304.05617.pdf,AutoRepair: Automated Repair for AI-Enabled Cyber-Physical Systems under Safety-Critical Conditions,Deyun Lyu; Jiayang Song; Zhenya Zhang; Zhijie Wang; Tianyi Zhang; Lei Ma; Jianjun Zhao,7,,,,eess.SY,2023
2304.05597,https://arxiv.org/pdf/2304.05597.pdf,On Some Geometric Behavior of Value Iteration on the Orthant: Switching System Perspective,Donghwan Lee,1,,,,eess.SY,2023
2304.05573,https://arxiv.org/pdf/2304.05573.pdf,Using Demand Response to Improve Power System Small-Signal Stability,Mengqi Yao; Sandip Roy; Johanna L. Mathieu,3,,,,eess.SY,2023
2304.05526,https://arxiv.org/pdf/2304.05526.pdf,Necessary and Sufficient Conditions for Simultaneous State and Input Recovery of Linear Systems with Sparse Inputs by $\ell_1$-Minimization,Kyle Poe; Enrique Mallada; René Vidal,3,,,"8 pages, 2 figures",eess.SY,2023
2304.05525,https://arxiv.org/pdf/2304.05525.pdf,Encrypted Price-based Market Mechanism for Optimal Load Frequency Control,Jihoon Suh; Takashi Tanaka,2,,,"7 pages, 3 figures, to be published in International Federation of Automatic Control (IFAC)",eess.SY,2023
2304.05514,https://arxiv.org/pdf/2304.05514.pdf,State estimation of a carbon capture process through POD model reduction and neural network approximation,Siyu Liu; Xunyuan Yin; Jinfeng Liu,3,,,,eess.SY,2023
2304.05513,https://arxiv.org/pdf/2304.05513.pdf,"End-to-End O-RAN Security Architecture, Threat Surface, Coverage, and the Case of the Open Fronthaul",Aly Sabri Abdalla; Vuk Marojevic,2,,,,eess.SY,2023
2304.05509,https://arxiv.org/pdf/2304.05509.pdf,Control invariant set enhanced reinforcement learning for process control: improved sampling efficiency and guaranteed stability,Song Bo; Xunyuan Yin; Jinfeng Liu,3,,,,eess.SY,2023
2304.05507,https://arxiv.org/pdf/2304.05507.pdf,Feasibility study and thermoeconomic analysis of cooling and heating systems using soil for a residential and greenhouse building,Morteza Bodaghi; Kazem Esmailpour; Nima Refahati,3,,,"13 pages, 24 figures, 5 tables",eess.SY,2023
2304.06049,https://arxiv.org/pdf/2304.06049.pdf,Equivalent and Compact Representations of Neural Network Controllers With Decision Trees,Kevin Chang; Nathan Dahlin; Rahul Jain; Pierluigi Nuzzo,4,,,,eess.SY,2023
2304.05467,https://arxiv.org/pdf/2304.05467.pdf,Structured IQC Synthesis of Robust $\mathcal{H}_2$ Controllers in the Frequency Domain,Maximilian Schütte; Annika Eichler; Herbert Werner,3,"IFAC-PapersOnLine Volume 56, Issue 2, 2023, Pages 10408-10413",10.1016/j.ifacol.2023.10.1055,"6 pages, 4 figures, accepted for IFAC World Congress 2023. Shortened to satisfy submission page limit (removed one numerical example and compressed remaining text)",eess.SY,2023
2304.05314,https://arxiv.org/pdf/2304.05314.pdf,Coordination for Connected Automated Vehicles at Merging Roadways in Mixed Traffic Environment,Viet-Anh Le; Hao M. Wang; Gabor Orosz; Andreas A. Malikopoulos,4,,,"final CDC manuscript, 6 pages",eess.SY,2023
2304.05313,https://arxiv.org/pdf/2304.05313.pdf,Stability/instability study of density systems and control law design,Igor Furtat,1,,,,eess.SY,2023
2304.05283,https://arxiv.org/pdf/2304.05283.pdf,Coverage analysis of Tethered UAV-assisted Large Scale Cellular Networks,Safa Khemiri; Mustafa A. Kishk; Mohamed-Slim Alouini,3,,,,eess.SY,2023
2304.05238,https://arxiv.org/pdf/2304.05238.pdf,Diagnosing and Augmenting Feature Representations in Correctional Inverse Reinforcement Learning,Inês Lourenço; Andreea Bobu; Cristian R. Rojas; Bo Wahlberg,4,,,"8 pages, 4 figures",eess.SY,2023
2304.05175,https://arxiv.org/pdf/2304.05175.pdf,Sufficient Conditions for the Exact Relaxation of Complementarity Constraints for Storages in Multi-period OPF Problems,Qi Wang; Wenchuan Wu; Chenhui Lin; Shuwei Xu; Xueliang Li,5,,,,eess.SY,2023
2304.05161,https://arxiv.org/pdf/2304.05161.pdf,Unit commitment with analytical underfrequency load-shedding constraints for island power systems,Almudena Rouco; Mohammad Rajabdorri; Lukas Sigrist; Enrique Lobato; Ignacio Egido,5,,,,eess.SY,2023
2304.05155,https://arxiv.org/pdf/2304.05155.pdf,Simultaneous localization and mapping by using Low-Cost Ultrasonic Sensor for Underwater crawler,Trish Velan Dcruz; Cicero Estibeiro; Anil Shankar; Mangal Das,4,,,,eess.SY,2023
2304.05147,https://arxiv.org/pdf/2304.05147.pdf,Artificial Collective Intelligence Engineering: a Survey of Concepts and Perspectives,Roberto Casadei,1,"Artificial Life, July 2023, Pages 1-35, Online ISSN: 1530-9185, Print ISSN: 1064-5462",10.1162/artl_a_00408,"This is the author's final version of the article, accepted for publication in the Artificial Life journal. Data: 34 pages, 2 figures",eess.SY,2023
2304.05138,https://arxiv.org/pdf/2304.05138.pdf,Cooperative Online Learning for Multi-Agent System Control via Gaussian Processes with Event-Triggered Mechanism: Extended Version,Xiaobing Dai; Zewen Yang; Sihua Zhang; Di-Hua Zhai; Yuanqing Xia; Sandra Hirche,6,,,,eess.SY,2023
2304.05132,https://arxiv.org/pdf/2304.05132.pdf,Cyber Physical Aquaponic System (CyPhA): a CPS Testbed,Anand Agrawal; Praneeta Maganti; Rajib Ranjan Maiti,3,,,"19 Pages, 10 figures",eess.SY,2023
2304.05131,https://arxiv.org/pdf/2304.05131.pdf,Fast IMU-based Dual Estimation of Human Motion and Kinematic Parameters via Progressive In-Network Computing,Xiaobing Dai; Huanzhuo Wu; Siyi Wang; Junjie Jiao; Giang T. Nguyen; Frank H. P. Fitzek; Sandra Hirche,7,,,,eess.SY,2023
2304.05105,https://arxiv.org/pdf/2304.05105.pdf,Learning-based Rigid Tube Model Predictive Control,Yulong Gao; Shuhao Yan; Jian Zhou; Mark Cannon; Alessandro Abate; Karl H. Johansson,6,,,8 pages,eess.SY,2023
2304.05021,https://arxiv.org/pdf/2304.05021.pdf,Translating Assembly Accuracy Requirements to Cut-Off Frequencies for Component Mode Synthesis,Lars A. L. Janssen; Bart Besselink; Rob H. B. Fey; Nathan van de Wouw,4,,,,eess.SY,2023
2304.04950,https://arxiv.org/pdf/2304.04950.pdf,Reinforcement Learning Based Minimum State-flipped Control for the Reachability of Boolean Control Networks,Jingjie Ni; Yang Tang; Fangfei Li,3,,,,eess.SY,2023
2304.04949,https://arxiv.org/pdf/2304.04949.pdf,Intelligent humanoids in manufacturing to address worker shortage and skill gaps: Case of Tesla Optimus,Ali Ahmad Malik; Tariq Masood; Alexander Brem,3,,,,eess.SY,2023
2304.04939,https://arxiv.org/pdf/2304.04939.pdf,Universal dual-port grid-forming control: bridging the gap between grid-forming and grid-following control,Irina Subotić; and Dominic Groß,2,,,,eess.SY,2023
2304.04927,https://arxiv.org/pdf/2304.04927.pdf,Data-Driven Fast Frequency Control using Inverter-Based Resources,Etinosa Ekomwenrenren; John W. Simpson-Porco; Evangelos Farantatos; Mahendra Patel; Aboutaleb Haddadi; Lin Zhu,6,,,,eess.SY,2023
2304.04911,https://arxiv.org/pdf/2304.04911.pdf,Real-Time Model-Free Deep Reinforcement Learning for Force Control of a Series Elastic Actuator,Ruturaj Sambhus; Aydin Gokce; Stephen Welch; Connor W. Herron; Alexander Leonessa,5,"2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS), Detroit, MI, USA, 2023",10.1109/IROS55552.2023.10341751,"8 pages, 5 figures, submitted to IROS 2023",eess.SY,2023
2304.04883,https://arxiv.org/pdf/2304.04883.pdf,Observability of Hypergraphs,Joshua Pickard; Amit Surana; Anthony Bloch; Indika Rajapakse,4,,,"7 pages, 3 figures, 2 algorithms",eess.SY,2023
2304.06727,https://arxiv.org/pdf/2304.06727.pdf,Contingency Analyses with Warm Starter using Probabilistic Graphical Model,Shimiao Li; Amritanshu Pandey; Larry Pileggi,3,,,arXiv admin note: substantial text overlap with arXiv:2205.03673,eess.SY,2023
2304.04826,https://arxiv.org/pdf/2304.04826.pdf,Exact Set-valued Estimation using Constrained Convex Generators for uncertain Linear Systems,Daniel Silvestre,1,,,IFAC paper to be presented at the World Congress in July 2023,eess.SY,2023
2304.06479,https://arxiv.org/pdf/2304.06479.pdf,Quantum Search Approaches to Sampling-Based Motion Planning,Paul Lathrop; Beth Boardman; Sonia Martínez,3,"IEEE Access, vol. 11, pp. 89506-89519, 2023",10.1109/ACCESS.2023.3307316,"15 pages, 11 figures",eess.SY,2023
2304.04797,https://arxiv.org/pdf/2304.04797.pdf,RAPID: Enabling Fast Online Policy Learning in Dynamic Public Cloud Environments,Drew Penney; Bin Li; Lizhong Chen; Jaroslaw J. Sydir; Anna Drewek-Ossowicka; Ramesh Illikkal; Charlie Tai; Ravi Iyer; Andrew Herdrich,9,,10.1016/j.neucom.2023.126737,Accepted in Neurocomputing,eess.SY,2023
2304.04731,https://arxiv.org/pdf/2304.04731.pdf,Linearized Data Center Workload and Cooling Management,Somayye Rostami; Douglas G. Down; George Karakostas,3,,,,eess.SY,2023
2304.04706,https://arxiv.org/pdf/2304.04706.pdf,Shining light on the DVS pixel: A tutorial and discussion about biasing and optimization,Rui Graça; Brian McReynolds; Tobi Delbruck,3,,,Accepted at 2023 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW); 4th International Workshop on Event-Based Vision,eess.SY,2023
2304.04705,https://arxiv.org/pdf/2304.04705.pdf,Arc-based Traffic Assignment: Equilibrium Characterization and Learning,Chih-Yuan Chiu; Chinmay Maheshwari; Pan-Yang Su; Shankar Sastry,4,,,"17 pages, 3 figures, 2 tables",eess.SY,2023
2304.04682,https://arxiv.org/pdf/2304.04682.pdf,Weight Try-Once-Discard Protocol-Based L_2 L_infinity State Estimation for Markovian Jumping Neural Networks with Partially Known Transition Probabilities,Cong Zou; Wei Chen,2,,,,eess.SY,2023
2304.04647,https://arxiv.org/pdf/2304.04647.pdf,L0-norm constraint normalized subband adaptive filtering algorithm: Performance development and AEC application,Dongxu Liu; Haiquan Zhao; Yang Zhou,3,,,This work has been submitted to the IEEE for possible publication,eess.SY,2023
2304.04628,https://arxiv.org/pdf/2304.04628.pdf,Implementation of a Sustainable Security Architecture using Radio Frequency Identification (RFID) Technology for Access Control,Shakiru Olajide Kassim; Aisha Samaila Idriss; Abdullahi Isa Ahmed,3,,,"Presented at the 19th Annual National Conference of the School of Business Studies, Federal Polytechnic, Ede, 11 pages, 10 figures",eess.SY,2023
2304.04592,https://arxiv.org/pdf/2304.04592.pdf,Mode-Shape Deformation of Power System DAEs by Time-Domain Integration Methods,Carlo Tajoli; Georgios Tzounas; Gabriela Hug,3,,,"6 pages, IEEE PowerTech, Belgrade, Serbia, 25-29 Jun. 2023",eess.SY,2023
2304.04505,https://arxiv.org/pdf/2304.04505.pdf,Inner approximations of stochastic programs for data-driven stochastic barrier function design,Frederik Baymler Mathiesen; Licio Romao; Simeon C. Calvert; Alessandro Abate; Luca Laurenti,5,,,,eess.SY,2023
2304.04486,https://arxiv.org/pdf/2304.04486.pdf,Control of bilinear systems using gain-scheduling: Stability and performance guarantees,Robin Strässer; Julian Berberich; Frank Allgöwer,3,"in Proc. 62nd IEEE Conference on Decision and Control (CDC), 2023, pp. 4344-4351",10.1109/CDC49753.2023.10384021,Accepted for presentation at the 62nd IEEE Conference on Decision and Control (CDC2023),eess.SY,2023
2304.04475,https://arxiv.org/pdf/2304.04475.pdf,Epidemic Control on a Large-Scale-Agent-Based Epidemiology Model using Deep Deterministic Policy Gradient,Gaurav Deshkar; Jayanta Kshirsagar; Harshal Hayatnagarkar; Janani Venugopalan,4,,,,eess.SY,2023
2304.04366,https://arxiv.org/pdf/2304.04366.pdf,Learning Residual Model of Model Predictive Control via Random Forests for Autonomous Driving,Kang Zhao; Jianru Xue; Xiangning Meng; Gengxin Li; Mengsen Wu,5,,,"8 pages, 8 figures",eess.SY,2023
2304.04356,https://arxiv.org/pdf/2304.04356.pdf,Eagle: End-to-end Deep Reinforcement Learning based Autonomous Control of PTZ Cameras,Sandeep Singh Sandha; Bharathan Balaji; Luis Garcia; Mani Srivastava,4,,,"20 pages, IoTDI",eess.SY,2023
2304.04346,https://arxiv.org/pdf/2304.04346.pdf,A Novel Point-based Algorithm for Multi-agent Control Using the Common Information Approach,Dengwang Tang; Ashutosh Nayyar; Rahul Jain,3,,,"11 pages, 4 figures",eess.SY,2023
2304.04195,https://arxiv.org/pdf/2304.04195.pdf,Fast Charging of Lithium-Ion Batteries Using Deep Bayesian Optimization with Recurrent Neural Network,Benben Jiang; Yixing Wang; Zhenghua Ma; Qiugang Lu,4,,,,eess.SY,2023
2304.04192,https://arxiv.org/pdf/2304.04192.pdf,Exploring Operational Flexibility of Active Distribution Networks with Low Observability,Demetris Chrysostomou; Jose Luis Rueda Torres; Jochen Lorenz Cremer,3,2023 IEEE Belgrade PowerTech,10.1109/PowerTech55446.2023.10202841,"This paper has been accepted to the IEEE Belgrade Powertech 2023. It has 6 pages, 4 figures, and 2 tables",eess.SY,2023
2304.04154,https://arxiv.org/pdf/2304.04154.pdf,Review of X-ray pulsar spacecraft autonomous navigation,Yidi Wang; Wei Zheng; Shuangnan Zhang; Minyu Ge; Liansheng Li; Kun Jiang; Xiaoqian Chen; Xiang Zhang; Shijie Zheng; Fangjun Lu,10,"Chinese Journal of Aeronautics, 2023",10.1016/j.cja.2023.03.002,has been accepted by Chinese Journal of Aeronautics,eess.SY,2023
2304.04766,https://arxiv.org/pdf/2304.04766.pdf,Non-Linear Estimation using the Weighted Average Consensus-Based Unscented Filtering for Various Vehicles Dynamics towards Autonomous Sensorless Design,Bambang L. Widjiantoro; Moh Kamalul Wafi; Katherin Indriawati,3,"Journal of Robotics and Control (JRC) (2023), Vol.4(1), 95-107",10.18196/jrc.v4i1.16164,"13 pages, 33 figures",eess.SY,2023
2304.04765,https://arxiv.org/pdf/2304.04765.pdf,Fault-Tolerant Control Design in Scrubber Plant with Fault on Sensor Sensitivity,Moh Kamalul Wafi; Katherin Indriawati,2,,,"9 pages, 9 figures",eess.SY,2023
2304.04763,https://arxiv.org/pdf/2304.04763.pdf,Distributed Estimation with Decentralized Control for Quadruple-Tank Process,Moh Kamalul Wafi; Bambang L. Widjiantoro,2,,,"17 pages, 12 figures",eess.SY,2023
2304.04144,https://arxiv.org/pdf/2304.04144.pdf,Adaptive Kalman Filtering with Exact Linearization and Decoupling Control on Three-Tank Process,Bambang L. Widjiantoro; Katherin Indriawati; Moh Kamalul Wafi,3,"International Journal of Mechanical & Mechatronics Engineering (2021), Vol.21(3), 41-48",,"8 pages, 11 figures",eess.SY,2023
2304.04122,https://arxiv.org/pdf/2304.04122.pdf,Estimation and Fault Detection on Hydraulic System with Adaptive-Scaling Kalman and Consensus Filtering,Moh Kamalul Wafi,1,,,"8 pages, 13 figures",eess.SY,2023
2304.04117,https://arxiv.org/pdf/2304.04117.pdf,No Code AI: Automatic generation of Function Block Diagrams from documentation and associated heuristic for context-aware ML algorithm training,Oluwatosin Ogundare; Gustavo Quiros Araya; Yassine Qamsane,3,,,2022 7th International Conference on Mechanical Engineering and Robotics Research,eess.SY,2023
2304.04111,https://arxiv.org/pdf/2304.04111.pdf,Filtering Module on Satellite Tracking,Moh Kamalul Wafi,1,"AIP Conference Proceedings 2088, 020045 (2019)",10.1063/1.5095297,"5 pages, 10 figures",eess.SY,2023
2304.04110,https://arxiv.org/pdf/2304.04110.pdf,System Identification on the Families of Auto-Regressive with Least-Square-Batch Algorithm,Moh Kamalul Wafi,1,,,8 pages; 10 figures,eess.SY,2023
2304.12189,https://arxiv.org/pdf/2304.12189.pdf,Machine Learning-based Methods for Joint {Detection-Channel Estimation} in OFDM Systems,Wilson de Souza Junior; Taufik Abrao,2,Internet Technology Letters. 2023;e404,10.1002/itl2.404,"13 pages, 8 figures, 1 table",eess.SY,2023
2304.04086,https://arxiv.org/pdf/2304.04086.pdf,MARL-iDR: Multi-Agent Reinforcement Learning for Incentive-based Residential Demand Response,Jasper van Tilburg; Luciano C. Siebert; Jochen L. Cremer,3,,,"8 pages, IEEE Belgrade PowerTech, 2023",eess.SY,2023
2304.04076,https://arxiv.org/pdf/2304.04076.pdf,On the Optimality of Procrastination Policy for EV charging under Net Energy Metering,Minjae Jeon; Lang Tong; Qing Zhao,3,,10.1109/CDC49753.2023.10383822,,eess.SY,2023
2304.04066,https://arxiv.org/pdf/2304.04066.pdf,Stable and Safe Reinforcement Learning via a Barrier-Lyapunov Actor-Critic Approach,Liqun Zhao; Konstantinos Gatsis; Antonis Papachristodoulou,3,,,Accepted by IEEE CDC 2023,eess.SY,2023
2304.04046,https://arxiv.org/pdf/2304.04046.pdf,Regularised Learning with Selected Physics for Power System Dynamics,Haiwei Xie; Federica Bellizio; Jochen L. Cremer; Goran Strbac,4,,,,eess.SY,2023
2304.04019,https://arxiv.org/pdf/2304.04019.pdf,Optimal biasing and physical limits of DVS event noise,Rui Graca; Brian McReynolds; Tobi Delbruck,3,,,Accepted to the 2023 International Image Sensor Workshop (IISW),eess.SY,2023
2304.03966,https://arxiv.org/pdf/2304.03966.pdf,A Smart Switch Configuration and Reliability Assessment Method for Large-Scale Offshore Wind Farm Electrical Collector System,Xiaochi Ding; Xinwei Shen; Qiuwei Wu; Liming Wang; Dechang Yang,5,,,10 pages,eess.SY,2023
2304.03873,https://arxiv.org/pdf/2304.03873.pdf,Improving Spectral Efficiency via Pilot Assignment and Subarray Selection Under Realistic XL-MIMO Channels,Gabriel Avanzi Ubiali; Taufik Abrao; Jose Carlos Marinello,3,"Physical Communication, Elsevier. Available online 31 March 2023, 102062",10.1016/j.phycom.2023.102062,"29 pages, 6 figures, 2 tables, In Press",eess.SY,2023
2304.03862,https://arxiv.org/pdf/2304.03862.pdf,NOMA-aided double RIS under Nakagami-m fading: Channel and System Modelling,Wilson de Souza Junior; Taufik Abrao,2,,,"15 pages, 5 figures, 1 table, VTC2023-Spring conference",eess.SY,2023
